airline_name,type,flight_date,timestamp,price
United Airlines,Total,17 March – 17 April,2023-04-21,"5,543"
United Airlines,Total,17 March – 18 April,2023-04-21,"6,101"
United Airlines,Total,17 March – 19 April,2023-04-21,"6,492"
United Airlines,Total,18 March – 13 April,2023-04-21,"2,540"
United Airlines,Total,18 March – 14 April,2023-04-21,"3,303"
United Airlines,Total,18 March – 15 April,2023-04-21,"3,416"
United Airlines,Total,18 March – 16 April,2023-04-21,"4,043"
United Airlines,Total,18 March – 17 April,2023-04-21,"5,641"
United Airlines,Total,18 March – 18 April,2023-04-21,"6,283"
United Airlines,Total,18 March – 19 April,2023-04-21,"6,560"
United Airlines,Departure,1880,2023-04-22,"2,244"
United Airlines,Departure,1850,2023-04-22,"1,378"
United Airlines,Departure,1200,2023-04-22,913
United Airlines,Departure,1000,2023-04-22,541
United Airlines,Departure,1900,2023-04-22,"1,862"
United Airlines,Departure,1990,2023-04-22,"2,254"
United Airlines,Departure,1760,2023-04-22,"1,899"
United Airlines,Return,13 April,2023-04-22,577
United Airlines,Return,14 April,2023-04-22,629
United Airlines,Return,15 April,2023-04-22,972
United Airlines,Return,16 April,2023-04-22,671
United Airlines,Return,17 April,2023-04-22,589
United Airlines,Return,18 April,2023-04-22,458
United Airlines,Return,19 April,2023-04-22,317
United Airlines,Total,12 March – 13 April,2023-04-22,"2,520"
United Airlines,Total,12 March – 14 April,2023-04-22,"3,240"
United Airlines,Total,12 March – 15 April,2023-04-22,"3,521"
United Airlines,Total,12 March – 16 April,2023-04-22,"3,930"
United Airlines,Total,12 March – 17 April,2023-04-22,"5,567"
United Airlines,Total,12 March – 18 April,2023-04-22,"6,190"
United Airlines,Total,12 March – 19 April,2023-04-22,"6,378"
United Airlines,Total,13 March – 13 April,2023-04-22,"2,543"
United Airlines,Total,13 March – 14 April,2023-04-22,"3,263"
United Airlines,Total,13 March – 15 April,2023-04-22,"3,500"
United Airlines,Total,13 March – 16 April,2023-04-22,"4,043"
United Airlines,Total,13 March – 17 April,2023-04-22,"5,558"
United Airlines,Total,13 March – 18 April,2023-04-22,"6,127"
United Airlines,Total,13 March – 19 April,2023-04-22,"6,522"
United Airlines,Total,14 March – 13 April,2023-04-22,"2,520"
United Airlines,Total,14 March – 14 April,2023-04-22,"3,180"
United Airlines,Total,14 March – 15 April,2023-04-22,"3,508"
United Airlines,Total,14 March – 16 April,2023-04-22,"3,892"
United Airlines,Total,14 March – 17 April,2023-04-22,"5,684"
United Airlines,Total,14 March – 18 April,2023-04-22,"6,258"
United Airlines,Total,14 March – 19 April,2023-04-22,"6,516"
United Airlines,Total,15 March – 13 April,2023-04-22,"2,536"
United Airlines,Total,15 March – 14 April,2023-04-22,"3,303"
United Airlines,Total,15 March – 15 April,2023-04-22,"3,573"
United Airlines,Total,15 March – 16 April,2023-04-22,"3,954"
United Airlines,Total,15 March – 17 April,2023-04-22,"5,613"
United Airlines,Total,15 March – 18 April,2023-04-22,"6,110"
United Airlines,Total,15 March – 19 April,2023-04-22,"6,559"
United Airlines,Total,16 March – 13 April,2023-04-22,"2,615"
United Airlines,Total,16 March – 14 April,2023-04-22,"3,229"
United Airlines,Total,16 March – 15 April,2023-04-22,"3,451"
United Airlines,Total,16 March – 16 April,2023-04-22,"3,979"
United Airlines,Total,16 March – 17 April,2023-04-22,"5,573"
United Airlines,Total,16 March – 18 April,2023-04-22,"6,108"
United Airlines,Total,16 March – 19 April,2023-04-22,"6,513"
United Airlines,Total,17 March – 13 April,2023-04-22,"2,470"
United Airlines,Total,17 March – 14 April,2023-04-22,"3,147"
United Airlines,Total,17 March – 15 April,2023-04-22,"3,580"
United Airlines,Total,17 March – 16 April,2023-04-22,"3,975"
United Airlines,Total,17 March – 17 April,2023-04-22,"5,592"
United Airlines,Total,17 March – 18 April,2023-04-22,"6,252"
United Airlines,Total,17 March – 19 April,2023-04-22,"6,426"
United Airlines,Total,18 March – 13 April,2023-04-22,"2,505"
United Airlines,Total,18 March – 14 April,2023-04-22,"3,238"
United Airlines,Total,18 March – 15 April,2023-04-22,"3,500"
United Airlines,Total,18 March – 16 April,2023-04-22,"3,968"
United Airlines,Total,18 March – 17 April,2023-04-22,"5,636"
United Airlines,Total,18 March – 18 April,2023-04-22,"6,224"
United Airlines,Total,18 March – 19 April,2023-04-22,"6,416"
United Airlines,Departure,1880,2023-04-23,"1,866"
United Airlines,Departure,1850,2023-04-23,"1,792"
United Airlines,Departure,1200,2023-04-23,"1,052"
United Airlines,Departure,1000,2023-04-23,675
United Airlines,Departure,1900,2023-04-23,"2,196"
United Airlines,Departure,1990,2023-04-23,"1,755"
United Airlines,Departure,1760,2023-04-23,"1,386"
United Airlines,Return,13 April,2023-04-23,680
United Airlines,Return,14 April,2023-04-23,620
United Airlines,Return,15 April,2023-04-23,791
United Airlines,Return,16 April,2023-04-23,720
United Airlines,Return,17 April,2023-04-23,730
United Airlines,Return,18 April,2023-04-23,364
United Airlines,Return,19 April,2023-04-23,541
United Airlines,Total,12 March – 13 April,2023-04-23,"2,445"
United Airlines,Total,12 March – 14 April,2023-04-23,"3,190"
United Airlines,Total,12 March – 15 April,2023-04-23,"3,557"
United Airlines,Total,12 March – 16 April,2023-04-23,"3,927"
United Airlines,Total,12 March – 17 April,2023-04-23,"5,524"
United Airlines,Total,12 March – 18 April,2023-04-23,"6,101"
United Airlines,Total,12 March – 19 April,2023-04-23,"6,524"
United Airlines,Total,13 March – 13 April,2023-04-23,"2,492"
United Airlines,Total,13 March – 14 April,2023-04-23,"3,300"
United Airlines,Total,13 March – 15 April,2023-04-23,"3,496"
United Airlines,Total,13 March – 16 April,2023-04-23,"3,926"
United Airlines,Total,13 March – 17 April,2023-04-23,"5,545"
United Airlines,Total,13 March – 18 April,2023-04-23,"6,112"
United Airlines,Total,13 March – 19 April,2023-04-23,"6,370"
United Airlines,Total,14 March – 13 April,2023-04-23,"2,467"
United Airlines,Total,14 March – 14 April,2023-04-23,"3,159"
United Airlines,Total,14 March – 15 April,2023-04-23,"3,531"
United Airlines,Total,14 March – 16 April,2023-04-23,"3,956"
United Airlines,Total,14 March – 17 April,2023-04-23,"5,607"
United Airlines,Total,14 March – 18 April,2023-04-23,"6,225"
United Airlines,Total,14 March – 19 April,2023-04-23,"6,528"
United Airlines,Total,15 March – 13 April,2023-04-23,"2,466"
United Airlines,Total,15 March – 14 April,2023-04-23,"3,246"
United Airlines,Total,15 March – 15 April,2023-04-23,"3,515"
United Airlines,Total,15 March – 16 April,2023-04-23,"4,068"
United Airlines,Total,15 March – 17 April,2023-04-23,"5,655"
United Airlines,Total,15 March – 18 April,2023-04-23,"6,102"
United Airlines,Total,15 March – 19 April,2023-04-23,"6,550"
United Airlines,Total,16 March – 13 April,2023-04-23,"2,485"
United Airlines,Total,16 March – 14 April,2023-04-23,"3,302"
United Airlines,Total,16 March – 15 April,2023-04-23,"3,495"
United Airlines,Total,16 March – 16 April,2023-04-23,"3,973"
United Airlines,Total,16 March – 17 April,2023-04-23,"5,576"
United Airlines,Total,16 March – 18 April,2023-04-23,"6,209"
United Airlines,Total,16 March – 19 April,2023-04-23,"6,422"
United Airlines,Total,17 March – 13 April,2023-04-23,"2,519"
United Airlines,Total,17 March – 14 April,2023-04-23,"3,171"
United Airlines,Total,17 March – 15 April,2023-04-23,"3,530"
United Airlines,Total,17 March – 16 April,2023-04-23,"3,909"
United Airlines,Total,17 March – 17 April,2023-04-23,"5,534"
United Airlines,Total,17 March – 18 April,2023-04-23,"6,164"
United Airlines,Total,17 March – 19 April,2023-04-23,"6,536"
United Airlines,Total,18 March – 13 April,2023-04-23,"2,433"
United Airlines,Total,18 March – 14 April,2023-04-23,"3,286"
United Airlines,Total,18 March – 15 April,2023-04-23,"3,534"
United Airlines,Total,18 March – 16 April,2023-04-23,"4,067"
United Airlines,Total,18 March – 17 April,2023-04-23,"5,622"
United Airlines,Total,18 March – 18 April,2023-04-23,"6,272"
United Airlines,Total,18 March – 19 April,2023-04-23,"6,445"
United Airlines,Departure,1880,2023-04-24,"1,455"
United Airlines,Departure,1850,2023-04-24,"2,176"
United Airlines,Departure,1200,2023-04-24,"1,218"
United Airlines,Departure,1000,2023-04-24,"1,219"
United Airlines,Departure,1900,2023-04-24,"1,914"
United Airlines,Departure,1990,2023-04-24,"2,004"
United Airlines,Departure,1760,2023-04-24,"2,077"
United Airlines,Return,13 April,2023-04-24,516
United Airlines,Return,14 April,2023-04-24,624
United Airlines,Return,15 April,2023-04-24,988
United Airlines,Return,16 April,2023-04-24,495
United Airlines,Return,17 April,2023-04-24,559
United Airlines,Return,18 April,2023-04-24,572
United Airlines,Return,19 April,2023-04-24,454
United Airlines,Total,12 March – 13 April,2023-04-24,"2,618"
United Airlines,Total,12 March – 14 April,2023-04-24,"3,222"
United Airlines,Total,12 March – 15 April,2023-04-24,"3,458"
United Airlines,Total,12 March – 16 April,2023-04-24,"4,047"
United Airlines,Total,12 March – 17 April,2023-04-24,"5,530"
United Airlines,Total,12 March – 18 April,2023-04-24,"6,145"
United Airlines,Total,12 March – 19 April,2023-04-24,"6,495"
United Airlines,Total,13 March – 13 April,2023-04-24,"2,473"
United Airlines,Total,13 March – 14 April,2023-04-24,"3,262"
United Airlines,Total,13 March – 15 April,2023-04-24,"3,547"
United Airlines,Total,13 March – 16 April,2023-04-24,"4,063"
United Airlines,Total,13 March – 17 April,2023-04-24,"5,556"
United Airlines,Total,13 March – 18 April,2023-04-24,"6,238"
United Airlines,Total,13 March – 19 April,2023-04-24,"6,515"
United Airlines,Total,14 March – 13 April,2023-04-24,"2,454"
United Airlines,Total,14 March – 14 April,2023-04-24,"3,298"
United Airlines,Total,14 March – 15 April,2023-04-24,"3,519"
United Airlines,Total,14 March – 16 April,2023-04-24,"3,955"
United Airlines,Total,14 March – 17 April,2023-04-24,"5,562"
United Airlines,Total,14 March – 18 April,2023-04-24,"6,141"
United Airlines,Total,14 March – 19 April,2023-04-24,"6,475"
United Airlines,Total,15 March – 13 April,2023-04-24,"2,614"
United Airlines,Total,15 March – 14 April,2023-04-24,"3,171"
United Airlines,Total,15 March – 15 April,2023-04-24,"3,571"
United Airlines,Total,15 March – 16 April,2023-04-24,"4,077"
United Airlines,Total,15 March – 17 April,2023-04-24,"5,714"
United Airlines,Total,15 March – 18 April,2023-04-24,"6,172"
United Airlines,Total,15 March – 19 April,2023-04-24,"6,384"
United Airlines,Total,16 March – 13 April,2023-04-24,"2,596"
United Airlines,Total,16 March – 14 April,2023-04-24,"3,147"
United Airlines,Total,16 March – 15 April,2023-04-24,"3,409"
United Airlines,Total,16 March – 16 April,2023-04-24,"3,916"
United Airlines,Total,16 March – 17 April,2023-04-24,"5,676"
United Airlines,Total,16 March – 18 April,2023-04-24,"6,103"
United Airlines,Total,16 March – 19 April,2023-04-24,"6,364"
United Airlines,Total,17 March – 13 April,2023-04-24,"2,454"
United Airlines,Total,17 March – 14 April,2023-04-24,"3,315"
United Airlines,Total,17 March – 15 April,2023-04-24,"3,554"
United Airlines,Total,17 March – 16 April,2023-04-24,"4,062"
United Airlines,Total,17 March – 17 April,2023-04-24,"5,547"
United Airlines,Total,17 March – 18 April,2023-04-24,"6,171"
United Airlines,Total,17 March – 19 April,2023-04-24,"6,547"
United Airlines,Total,18 March – 13 April,2023-04-24,"2,581"
United Airlines,Total,18 March – 14 April,2023-04-24,"3,186"
United Airlines,Total,18 March – 15 April,2023-04-24,"3,472"
United Airlines,Total,18 March – 16 April,2023-04-24,"3,993"
United Airlines,Total,18 March – 17 April,2023-04-24,"5,618"
United Airlines,Total,18 March – 18 April,2023-04-24,"6,145"
United Airlines,Total,18 March – 19 April,2023-04-24,"6,498"
United Airlines,Departure,1880,2023-04-25,"1,789"
United Airlines,Departure,1850,2023-04-25,"1,770"
United Airlines,Departure,1200,2023-04-25,"1,201"
United Airlines,Departure,1000,2023-04-25,"1,106"
United Airlines,Departure,1900,2023-04-25,"1,891"
United Airlines,Departure,1990,2023-04-25,"1,880"
United Airlines,Departure,1760,2023-04-25,"2,203"
United Airlines,Return,13 April,2023-04-25,577
United Airlines,Return,14 April,2023-04-25,785
United Airlines,Return,15 April,2023-04-25,924
United Airlines,Return,16 April,2023-04-25,523
United Airlines,Return,17 April,2023-04-25,766
United Airlines,Return,18 April,2023-04-25,560
United Airlines,Return,19 April,2023-04-25,321
United Airlines,Total,12 March – 13 April,2023-04-25,"2,492"
United Airlines,Total,12 March – 14 April,2023-04-25,"3,228"
United Airlines,Total,12 March – 15 April,2023-04-25,"3,580"
United Airlines,Total,12 March – 16 April,2023-04-25,"3,928"
United Airlines,Total,12 March – 17 April,2023-04-25,"5,699"
United Airlines,Total,12 March – 18 April,2023-04-25,"6,113"
United Airlines,Total,12 March – 19 April,2023-04-25,"6,471"
United Airlines,Total,13 March – 13 April,2023-04-25,"2,558"
United Airlines,Total,13 March – 14 April,2023-04-25,"3,210"
United Airlines,Total,13 March – 15 April,2023-04-25,"3,443"
United Airlines,Total,13 March – 16 April,2023-04-25,"3,896"
United Airlines,Total,13 March – 17 April,2023-04-25,"5,668"
United Airlines,Total,13 March – 18 April,2023-04-25,"6,117"
United Airlines,Total,13 March – 19 April,2023-04-25,"6,424"
United Airlines,Total,14 March – 13 April,2023-04-25,"2,456"
United Airlines,Total,14 March – 14 April,2023-04-25,"3,291"
United Airlines,Total,14 March – 15 April,2023-04-25,"3,431"
United Airlines,Total,14 March – 16 April,2023-04-25,"4,056"
United Airlines,Total,14 March – 17 April,2023-04-25,"5,556"
United Airlines,Total,14 March – 18 April,2023-04-25,"6,197"
United Airlines,Total,14 March – 19 April,2023-04-25,"6,465"
United Airlines,Total,15 March – 13 April,2023-04-25,"2,493"
United Airlines,Total,15 March – 14 April,2023-04-25,"3,312"
United Airlines,Total,15 March – 15 April,2023-04-25,"3,494"
United Airlines,Total,15 March – 16 April,2023-04-25,"4,074"
United Airlines,Total,15 March – 17 April,2023-04-25,"5,617"
United Airlines,Total,15 March – 18 April,2023-04-25,"6,143"
United Airlines,Total,15 March – 19 April,2023-04-25,"6,363"
United Airlines,Total,16 March – 13 April,2023-04-25,"2,546"
United Airlines,Total,16 March – 14 April,2023-04-25,"3,154"
United Airlines,Total,16 March – 15 April,2023-04-25,"3,565"
United Airlines,Total,16 March – 16 April,2023-04-25,"3,914"
United Airlines,Total,16 March – 17 April,2023-04-25,"5,556"
United Airlines,Total,16 March – 18 April,2023-04-25,"6,199"
United Airlines,Total,16 March – 19 April,2023-04-25,"6,497"
United Airlines,Total,17 March – 13 April,2023-04-25,"2,609"
United Airlines,Total,17 March – 14 April,2023-04-25,"3,313"
United Airlines,Total,17 March – 15 April,2023-04-25,"3,526"
United Airlines,Total,17 March – 16 April,2023-04-25,"3,915"
United Airlines,Total,17 March – 17 April,2023-04-25,"5,544"
United Airlines,Total,17 March – 18 April,2023-04-25,"6,220"
United Airlines,Total,17 March – 19 April,2023-04-25,"6,415"
United Airlines,Total,18 March – 13 April,2023-04-25,"2,609"
United Airlines,Total,18 March – 14 April,2023-04-25,"3,242"
United Airlines,Total,18 March – 15 April,2023-04-25,"3,525"
United Airlines,Total,18 March – 16 April,2023-04-25,"3,903"
United Airlines,Total,18 March – 17 April,2023-04-25,"5,681"
United Airlines,Total,18 March – 18 April,2023-04-25,"6,106"
United Airlines,Total,18 March – 19 April,2023-04-25,"6,369"
United Airlines,Departure,1880,2023-04-26,"1,482"
United Airlines,Departure,1850,2023-04-26,"2,093"
United Airlines,Departure,1200,2023-04-26,"1,157"
United Airlines,Departure,1000,2023-04-26,938
United Airlines,Departure,1900,2023-04-26,"2,109"
